"Saharan_dust.Fark_Max" "Saharan_dust.Fark_Min" "Saharan_dust.Abs_Total" "DATE" "MONTH" "YEAR" "FULLTIME"
"2230" -2.8 0 2.8 8 2 2014 "08.02.2014_00:00"
"2231" -2.6 0 2.6 9 2 2014 "09.02.2014_00:00"
"2232" -3.5 -4.29999 7.79999 10 2 2014 "10.02.2014_00:00"
"2233" -0.5 0 0.5 11 2 2014 "11.02.2014_00:00"
"2234" -3.4 -6.40002 9.80002 12 2 2014 "12.02.2014_00:00"
"2235" -4.5 0 4.5 13 2 2014 "13.02.2014_00:00"
"2236" -5.2 0 5.2 14 2 2014 "14.02.2014_00:00"
"2237" -5.9 0 5.9 15 2 2014 "15.02.2014_00:00"
"2238" -0.2 0 0.2 16 2 2014 "16.02.2014_00:00"
"2239" 0 0 0 17 2 2014 "17.02.2014_00:00"
"2240" -1.1 -5.5 6.6 18 2 2014 "18.02.2014_00:00"
"2241" 0 -3.40002 3.40002 19 2 2014 "19.02.2014_00:00"
"2242" 0 -1.80005 1.80005 20 2 2014 "20.02.2014_00:00"
"2243" -0.1 0 0.1 21 2 2014 "21.02.2014_00:00"
"2244" -7.3 0 7.3 22 2 2014 "22.02.2014_00:00"
"2245" -2.1 -0.70001 2.80001 23 2 2014 "23.02.2014_00:00"
"2246" -6.7 0 6.7 24 2 2014 "24.02.2014_00:00"
"2247" -9.4 0 9.4 25 2 2014 "25.02.2014_00:00"
"2248" -1.9999 0 1.9999 26 2 2014 "26.02.2014_00:00"
"2249" -0.7 0 0.7 27 2 2014 "27.02.2014_00:00"
"2250" 0 0 0 28 2 2014 "28.02.2014_00:00"
"2251" -0.5 0 0.5 1 3 2014 "01.03.2014_00:00"
"2252" -7.2 -7.59998 14.79998 2 3 2014 "02.03.2014_00:00"
"2253" -3.1 0 3.1 3 3 2014 "03.03.2014_00:00"
"2254" -3.2 -6 9.2 4 3 2014 "04.03.2014_00:00"
"2255" -1.2 -10.89996 12.09996 5 3 2014 "05.03.2014_00:00"
"2256" -1.3 -11.29999 12.59999 6 3 2014 "06.03.2014_00:00"
"2257" -2 -13 15 7 3 2014 "07.03.2014_00:00"
"2258" -8.7 -14.70007 23.40007 8 3 2014 "08.03.2014_00:00"
"2259" -9.2 -6.39996 15.59996 9 3 2014 "09.03.2014_00:00"
"2260" -13.5 -8.5 22 10 3 2014 "10.03.2014_00:00"
"2261" -9.5 -10.10004 19.60004 11 3 2014 "11.03.2014_00:00"
"2262" -4.4 -11.60004 16.00004 12 3 2014 "12.03.2014_00:00"
"2263" -4.4 -17 21.4 13 3 2014 "13.03.2014_00:00"
"2264" 0 -13.19995 13.19995 14 3 2014 "14.03.2014_00:00"
"2265" 0 -0.39996 0.39996 15 3 2014 "15.03.2014_00:00"
"2266" -3 -4.60004 7.60004 16 3 2014 "16.03.2014_00:00"
"2267" -1.8 -3.40002 5.20002 17 3 2014 "17.03.2014_00:00"
"2268" 0 -4.40002 4.40002 18 3 2014 "18.03.2014_00:00"
"2269" 0 -0.40002 0.40002 19 3 2014 "19.03.2014_00:00"
"2270" -2.3 -4.29999 6.59999 20 3 2014 "20.03.2014_00:00"
"2271" 0 0 0 21 3 2014 "21.03.2014_00:00"
"2272" -0.7999 0 0.7999 22 3 2014 "22.03.2014_00:00"
"2273" -2.1 0 2.1 23 3 2014 "23.03.2014_00:00"
"2274" -1.7 -1.5 3.2 24 3 2014 "24.03.2014_00:00"
"2275" -2 -5.70001 7.70001 25 3 2014 "25.03.2014_00:00"
"2276" -1.5 -4.5 6 26 3 2014 "26.03.2014_00:00"
"2277" 0 -10.70001 10.70001 27 3 2014 "27.03.2014_00:00"
"2278" -0.6 -7.20001 7.80001 28 3 2014 "28.03.2014_00:00"
"2279" -4.6 -11.90002 16.50002 29 3 2014 "29.03.2014_00:00"
"2280" -1.3 -8 9.3 30 3 2014 "30.03.2014_00:00"
"2281" 0 -2.20001 2.20001 31 3 2014 "31.03.2014_00:00"
"2282" -1.8 -3.79999 5.59999 1 4 2014 "01.04.2014_00:00"
"2283" -2 0 2 2 4 2014 "02.04.2014_00:00"
"2284" -3.9 0 3.9 3 4 2014 "03.04.2014_00:00"
"2285" -1.2 -6 7.2 4 4 2014 "04.04.2014_00:00"
"2286" -0.5 -5.09998 5.59998 5 4 2014 "05.04.2014_00:00"
"2287" -9.4 -9.39996 18.79996 6 4 2014 "06.04.2014_00:00"
"2288" -6 -5.90002 11.90002 7 4 2014 "07.04.2014_00:00"
"2289" -2.6 0 2.6 8 4 2014 "08.04.2014_00:00"
"2290" -0.7 -5.10004 5.80004 9 4 2014 "09.04.2014_00:00"
"2291" -2.2 -6.5 8.7 10 4 2014 "10.04.2014_00:00"
"2292" -2 -2.69995 4.69995 11 4 2014 "11.04.2014_00:00"
"2293" -0.3 -4.5 4.8 12 4 2014 "12.04.2014_00:00"
"2294" 0 -2.40002 2.40002 13 4 2014 "13.04.2014_00:00"
"2295" -1.3 -2 3.3 14 4 2014 "14.04.2014_00:00"
"2296" -0.2 -4.29999 4.49999 15 4 2014 "15.04.2014_00:00"
"2297" -1.1 -12.80005 13.90005 16 4 2014 "16.04.2014_00:00"
"2298" -4 -13.5 17.5 17 4 2014 "17.04.2014_00:00"
"2299" -1.8 -6.60004 8.40004 18 4 2014 "18.04.2014_00:00"
"2300" -3 -8.5 11.5 19 4 2014 "19.04.2014_00:00"
"2301" 0 -3.79999 3.79999 20 4 2014 "20.04.2014_00:00"
"2302" -0.4 -2.10004 2.50004 21 4 2014 "21.04.2014_00:00"
"2303" 0 -3 3 22 4 2014 "22.04.2014_00:00"
"2304" -0.6 -13.89996 14.49996 23 4 2014 "23.04.2014_00:00"
"2305" 0 -9.20001 9.20001 24 4 2014 "24.04.2014_00:00"
"2306" -7 -1.40002 8.40002 25 4 2014 "25.04.2014_00:00"
"2307" -5.5 -2.09998 7.59998 26 4 2014 "26.04.2014_00:00"
"2308" -2.1 0 2.1 27 4 2014 "27.04.2014_00:00"
"2309" -2.2 -3.10004 5.30004 28 4 2014 "28.04.2014_00:00"
"2310" -1.8 -1.09998 2.89998 29 4 2014 "29.04.2014_00:00"
"2311" -2.1 -3.20001 5.30001 30 4 2014 "30.04.2014_00:00"
"2312" -1.6 -1.10004 2.70004 1 5 2014 "01.05.2014_00:00"
"2313" -1.6 -0.59998 2.19998 2 5 2014 "02.05.2014_00:00"
"2314" -2.2 -4.40002 6.60002 3 5 2014 "03.05.2014_00:00"
"2315" -0.8 -10.70001 11.50001 4 5 2014 "04.05.2014_00:00"
"2316" -3.7 -11.09998 14.79998 5 5 2014 "05.05.2014_00:00"
"2317" -5.6 0 5.6 6 5 2014 "06.05.2014_00:00"
"2318" -2.9 0 2.9 7 5 2014 "07.05.2014_00:00"
"2319" -3.1 -1.29999 4.39999 8 5 2014 "08.05.2014_00:00"
"2320" -7.1 -0.19995 7.29995 9 5 2014 "09.05.2014_00:00"
"2321" -2.5 -1 3.5 10 5 2014 "10.05.2014_00:00"
"2322" -1.8 0 1.8 11 5 2014 "11.05.2014_00:00"
"2323" -0.3 -4.60004 4.90004 12 5 2014 "12.05.2014_00:00"
"2324" -2.1 -0.39996 2.49996 13 5 2014 "13.05.2014_00:00"
"2325" -0.8 -8.70001 9.50001 14 5 2014 "14.05.2014_00:00"
"2326" -1.7 -20.09998 21.79998 15 5 2014 "15.05.2014_00:00"
"2327" -1.8 -6.40002 8.20002 16 5 2014 "16.05.2014_00:00"
"2328" -1.1 -5.59998 6.69998 17 5 2014 "17.05.2014_00:00"
"2329" -0.5 -4.70001 5.20001 18 5 2014 "18.05.2014_00:00"
"2330" 0 0 0 19 5 2014 "19.05.2014_00:00"
"2331" 0 0 0 20 5 2014 "20.05.2014_00:00"
"2332" -2 -3 5 21 5 2014 "21.05.2014_00:00"
"2333" -4.5 0 4.5 22 5 2014 "22.05.2014_00:00"
"2334" -3.4 0 3.4 23 5 2014 "23.05.2014_00:00"
"2335" -1.1 -1.79999 2.89999 24 5 2014 "24.05.2014_00:00"
"2336" 0 -8.70001 8.70001 25 5 2014 "25.05.2014_00:00"
"2337" 0 -5.5 5.5 26 5 2014 "26.05.2014_00:00"
"2338" -0.5 0 0.5 27 5 2014 "27.05.2014_00:00"
"2339" -1.4 0 1.4 28 5 2014 "28.05.2014_00:00"
"2340" -0.2 -2.09998 2.29998 29 5 2014 "29.05.2014_00:00"
"2341" -0.4 -6.20001 6.60001 30 5 2014 "30.05.2014_00:00"
"2342" -3.2 -7.70001 10.90001 31 5 2014 "31.05.2014_00:00"
"2343" -2.7 -9.70001 12.40001 1 6 2014 "01.06.2014_00:00"
"2344" -2.5 -17.79999 20.29999 2 6 2014 "02.06.2014_00:00"
"2345" -0.6 -17.29999 17.89999 3 6 2014 "03.06.2014_00:00"
"2346" -2.2 -6.29999 8.49999 4 6 2014 "04.06.2014_00:00"
"2347" -5.1 0 5.1 5 6 2014 "05.06.2014_00:00"
"2348" -3.2 -1.60004 4.80004 6 6 2014 "06.06.2014_00:00"
"2349" -3.1 0 3.1 7 6 2014 "07.06.2014_00:00"
"2350" -5.1 -3.70001 8.80001 8 6 2014 "08.06.2014_00:00"
"2351" -5.7 -3.09998 8.79998 9 6 2014 "09.06.2014_00:00"
"2352" -3.4 -4 7.4 10 6 2014 "10.06.2014_00:00"
"2353" -1 -4.5 5.5 11 6 2014 "11.06.2014_00:00"
"2354" -3.3 -6.5 9.8 12 6 2014 "12.06.2014_00:00"
"2355" 0 -4.29999 4.29999 13 6 2014 "13.06.2014_00:00"
"2356" 0 -4.29999 4.29999 14 6 2014 "14.06.2014_00:00"
"2357" -0.6 -9.60004 10.20004 15 6 2014 "15.06.2014_00:00"
"2358" -0.5 -13.09998 13.59998 16 6 2014 "16.06.2014_00:00"
"2359" 0 -8.59998 8.59998 17 6 2014 "17.06.2014_00:00"
"2360" 0 -7.10004 7.10004 18 6 2014 "18.06.2014_00:00"
"2361" -0.4 -5.59998 5.99998 19 6 2014 "19.06.2014_00:00"
"2362" -4.8 -3.29999 8.09999 20 6 2014 "20.06.2014_00:00"
"2363" -2.4 -3.79999 6.19999 21 6 2014 "21.06.2014_00:00"
"2364" -0.7 -4.20001 4.90001 22 6 2014 "22.06.2014_00:00"
"2365" 0 -3.20001 3.20001 23 6 2014 "23.06.2014_00:00"
"2366" 0 -0.70001 0.70001 24 6 2014 "24.06.2014_00:00"
"2367" 0 -3.29999 3.29999 25 6 2014 "25.06.2014_00:00"
"2368" 0 -4.59998 4.59998 26 6 2014 "26.06.2014_00:00"
"2369" 0 -4.10004 4.10004 27 6 2014 "27.06.2014_00:00"
"2370" -4.5 -2.79999 7.29999 28 6 2014 "28.06.2014_00:00"
"2371" -4.5 0 4.5 29 6 2014 "29.06.2014_00:00"
"2372" -2.2 -1.20001 3.40001 30 6 2014 "30.06.2014_00:00"
"2373" 0 -6.10004 6.10004 1 7 2014 "01.07.2014_00:00"
"2374" -2.4 -5 7.4 2 7 2014 "02.07.2014_00:00"
"2375" -1.6 -10.30005 11.90005 3 7 2014 "03.07.2014_00:00"
"2376" -5.9 -4.40002 10.30002 4 7 2014 "04.07.2014_00:00"
"2377" -5 0 5 5 7 2014 "05.07.2014_00:00"
"2378" 0 0 0 6 7 2014 "06.07.2014_00:00"
"2379" -0.1 -1.20001 1.30001 7 7 2014 "07.07.2014_00:00"
"2380" -1.4 0 1.4 8 7 2014 "08.07.2014_00:00"
"2381" -0.7 0 0.7 9 7 2014 "09.07.2014_00:00"
"2382" -1.1 -0.90002 2.00002 10 7 2014 "10.07.2014_00:00"
"2383" -1 -3.29999 4.29999 11 7 2014 "11.07.2014_00:00"
"2384" 0 -5.19995 5.19995 12 7 2014 "12.07.2014_00:00"
"2385" -1.5 -1.39996 2.89996 13 7 2014 "13.07.2014_00:00"
"2386" -1.2 0 1.2 14 7 2014 "14.07.2014_00:00"
"2387" -2.4 -5.5 7.9 15 7 2014 "15.07.2014_00:00"
"2388" -6.1 -8.40002 14.50002 16 7 2014 "16.07.2014_00:00"
"2389" -3.2 -6.10004 9.30004 17 7 2014 "17.07.2014_00:00"
"2390" -2 -1.29999 3.29999 18 7 2014 "18.07.2014_00:00"
"2391" -2.8 0 2.8 19 7 2014 "19.07.2014_00:00"
"2392" -3.9 0 3.9 20 7 2014 "20.07.2014_00:00"
"2393" -2.2 0 2.2 21 7 2014 "21.07.2014_00:00"
"2394" 0 0 0 22 7 2014 "22.07.2014_00:00"
"2395" -1.1 -4.5 5.6 23 7 2014 "23.07.2014_00:00"
"2396" -1.4 -3.30005 4.70005 24 7 2014 "24.07.2014_00:00"
"2397" -2.3 -3.5 5.8 25 7 2014 "25.07.2014_00:00"
"2398" -3.7 -2.90002 6.60002 26 7 2014 "26.07.2014_00:00"
"2399" -2.7 -3.80005 6.50005 27 7 2014 "27.07.2014_00:00"
"2400" -0.8 -2.40002 3.20002 28 7 2014 "28.07.2014_00:00"
"2401" -1.3 -0.29999 1.59999 29 7 2014 "29.07.2014_00:00"
"2402" -2.5 -0.29999 2.79999 30 7 2014 "30.07.2014_00:00"
"2403" -0.9 -0.90002 1.80002 31 7 2014 "31.07.2014_00:00"
"2404" -0.9 -6.80005 7.70005 1 8 2014 "01.08.2014_00:00"
"2405" -4.2 -0.29999 4.49999 2 8 2014 "02.08.2014_00:00"
"2406" -4.4 -1.79999 6.19999 3 8 2014 "03.08.2014_00:00"
"2407" -2.8 -3.29999 6.09999 4 8 2014 "04.08.2014_00:00"
"2408" -3.8 -7.59998 11.39998 5 8 2014 "05.08.2014_00:00"
"2409" -0.7 -6.5 7.2 6 8 2014 "06.08.2014_00:00"
"2410" -2.4 -7.89996 10.29996 7 8 2014 "07.08.2014_00:00"
"2411" -2.5 -3.30005 5.80005 8 8 2014 "08.08.2014_00:00"
"2412" -1.6 0 1.6 9 8 2014 "09.08.2014_00:00"
"2413" 0 0 0 10 8 2014 "10.08.2014_00:00"
"2414" 0 0 0 11 8 2014 "11.08.2014_00:00"
"2415" 0 -0.60004 0.60004 12 8 2014 "12.08.2014_00:00"
"2416" -0.1 0 0.1 13 8 2014 "13.08.2014_00:00"
"2417" 0 -1.20001 1.20001 14 8 2014 "14.08.2014_00:00"
"2418" -0.5 -1.40002 1.90002 15 8 2014 "15.08.2014_00:00"
"2419" 0 -3.40002 3.40002 16 8 2014 "16.08.2014_00:00"
"2420" -2.6 -7.89996 10.49996 17 8 2014 "17.08.2014_00:00"
"2421" -6.7 0 6.7 18 8 2014 "18.08.2014_00:00"
"2422" -2.2 -1.89996 4.09996 19 8 2014 "19.08.2014_00:00"
"2423" 0 -1.5 1.5 20 8 2014 "20.08.2014_00:00"
"2425" 0 -3.09998 3.09998 22 8 2014 "22.08.2014_00:00"
"2426" -1.7 -2.30005 4.00005 23 8 2014 "23.08.2014_00:00"
"2427" -1.4 -2.79999 4.19999 24 8 2014 "24.08.2014_00:00"
"2428" -2.6 -5 7.6 25 8 2014 "25.08.2014_00:00"
"2429" -4.2 0 4.2 26 8 2014 "26.08.2014_00:00"
"2430" -0.9 0 0.9 27 8 2014 "27.08.2014_00:00"
"2431" -7 -4.60004 11.60004 29 8 2014 "29.08.2014_00:00"
"2432" -3.6 -3.59998 7.19998 30 8 2014 "30.08.2014_00:00"
"2433" -3.4 -3.40002 6.80002 31 8 2014 "31.08.2014_00:00"
"2434" -3.5 -4.29999 7.79999 1 9 2014 "01.09.2014_00:00"
"2435" -2.8 -12.89996 15.69996 2 9 2014 "02.09.2014_00:00"
"2436" -1.8 -10.59998 12.39998 3 9 2014 "03.09.2014_00:00"
"2437" -2.7 -7.09998 9.79998 4 9 2014 "04.09.2014_00:00"
"2438" -6 -4.09998 10.09998 5 9 2014 "05.09.2014_00:00"
"2439" -7.6 -5.5 13.1 6 9 2014 "06.09.2014_00:00"
"2440" -4 -4.60004 8.60004 7 9 2014 "07.09.2014_00:00"
"2441" -2.7 -1.80005 4.50005 8 9 2014 "08.09.2014_00:00"
"2442" -1 -2.29999 3.29999 9 9 2014 "09.09.2014_00:00"
"2443" 0 -1.59998 1.59998 10 9 2014 "10.09.2014_00:00"
"2444" 0 -3.90002 3.90002 11 9 2014 "11.09.2014_00:00"
"2445" -0.4 0 0.4 12 9 2014 "12.09.2014_00:00"
"2446" -1.4 -5.20001 6.60001 13 9 2014 "13.09.2014_00:00"
"2447" -2.4 -3.5 5.9 14 9 2014 "14.09.2014_00:00"
"2448" -3.3 -1.79999 5.09999 15 9 2014 "15.09.2014_00:00"
"2449" -4.3 -2.09998 6.39998 16 9 2014 "16.09.2014_00:00"
"2450" -8 -1.20001 9.20001 17 9 2014 "17.09.2014_00:00"
"2451" -7.5 0 7.5 18 9 2014 "18.09.2014_00:00"
"2452" -4.3 -1 5.3 19 9 2014 "19.09.2014_00:00"
"2453" -0.9 0 0.9 20 9 2014 "20.09.2014_00:00"
"2454" 0 -0.20001 0.20001 21 9 2014 "21.09.2014_00:00"
"2455" -0.6 -1.90002 2.50002 22 9 2014 "22.09.2014_00:00"
"2456" -0.8 -4.79999 5.59999 23 9 2014 "23.09.2014_00:00"
"2457" -1.2 -3 4.2 24 9 2014 "24.09.2014_00:00"
"2458" -0.1 0 0.1 25 9 2014 "25.09.2014_00:00"
"2459" 0 -6.19995 6.19995 26 9 2014 "26.09.2014_00:00"
"2460" -8.1 -10.09998 18.19998 27 9 2014 "27.09.2014_00:00"
"2461" -10.7 -2 12.7 28 9 2014 "28.09.2014_00:00"
"2462" -4.6 -0.20001 4.80001 29 9 2014 "29.09.2014_00:00"
"2463" 0 -3.39996 3.39996 30 9 2014 "30.09.2014_00:00"
"2464" 0 -3.59998 3.59998 1 10 2014 "01.10.2014_00:00"
"2465" -2.5 -5.90002 8.40002 2 10 2014 "02.10.2014_00:00"
"2466" -5.6 -6.19995 11.79995 3 10 2014 "03.10.2014_00:00"
"2467" -5.6 -3.39996 8.99996 4 10 2014 "04.10.2014_00:00"
"2468" -4.1 -5.09998 9.19998 5 10 2014 "05.10.2014_00:00"
"2469" -4.5 -1.30005 5.80005 6 10 2014 "06.10.2014_00:00"
"2470" -3.1 0 3.1 7 10 2014 "07.10.2014_00:00"
"2471" -3.2 0 3.2 8 10 2014 "08.10.2014_00:00"
"2472" -4.1 0 4.1 9 10 2014 "09.10.2014_00:00"
"2473" -3.2 0 3.2 10 10 2014 "10.10.2014_00:00"
"2474" -4.2 0 4.2 11 10 2014 "11.10.2014_00:00"
"2475" -2.9 -4.70001 7.60001 12 10 2014 "12.10.2014_00:00"
"2476" -0.1 0 0.1 13 10 2014 "13.10.2014_00:00"
"2477" 0 0 0 14 10 2014 "14.10.2014_00:00"
"2478" 0 -1.60004 1.60004 15 10 2014 "15.10.2014_00:00"
"2479" 0 0 0 16 10 2014 "16.10.2014_00:00"
"2480" -2.3 0 2.3 17 10 2014 "17.10.2014_00:00"
"2481" -4.1 0 4.1 18 10 2014 "18.10.2014_00:00"
"2482" -4.5 0 4.5 19 10 2014 "19.10.2014_00:00"
"2483" 0 0 0 20 10 2014 "20.10.2014_00:00"
"2484" 0 -1.79999 1.79999 21 10 2014 "21.10.2014_00:00"
"2485" -1.1 0 1.1 22 10 2014 "22.10.2014_00:00"
"2486" -3.8 -7.5 11.3 23 10 2014 "23.10.2014_00:00"
"2487" -2.7 -9.40002 12.10002 24 10 2014 "24.10.2014_00:00"
"2488" -7.6 -12.29999 19.89999 25 10 2014 "25.10.2014_00:00"
"2489" -12.7 -10.10004 22.80004 26 10 2014 "26.10.2014_00:00"
"2490" -12.5 -6 18.5 27 10 2014 "27.10.2014_00:00"
"2491" -7.8 -1.29999 9.09999 28 10 2014 "28.10.2014_00:00"
"2492" -6.7 0 6.7 29 10 2014 "29.10.2014_00:00"
"2493" -6.6 -0.79999 7.39999 30 10 2014 "30.10.2014_00:00"
"2494" -6.2 -4 10.2 31 10 2014 "31.10.2014_00:00"
"2495" -6 -2.80005 8.80005 1 11 2014 "01.11.2014_00:00"
"2496" -2.4 0 2.4 2 11 2014 "02.11.2014_00:00"
"2497" -1.5 0 1.5 3 11 2014 "03.11.2014_00:00"
"2498" 0 0 0 4 11 2014 "04.11.2014_00:00"
"2499" 0 0 0 5 11 2014 "05.11.2014_00:00"
"2500" 0 -0.70001 0.70001 6 11 2014 "06.11.2014_00:00"
"2501" -0.4 0 0.4 7 11 2014 "07.11.2014_00:00"
"2502" -0.7001 -4.70001 5.40011 8 11 2014 "08.11.2014_00:00"
"2503" -2.5 0 2.5 9 11 2014 "09.11.2014_00:00"
"2504" -2.2999 0 2.2999 10 11 2014 "10.11.2014_00:00"
"2505" 0 0 0 11 11 2014 "11.11.2014_00:00"
"2506" 0 0 0 12 11 2014 "12.11.2014_00:00"
"2507" 0 -2 2 13 11 2014 "13.11.2014_00:00"
"2508" -3 0 3 14 11 2014 "14.11.2014_00:00"
"2509" -4.9 0 4.9 15 11 2014 "15.11.2014_00:00"
"2510" -4 0 4 16 11 2014 "16.11.2014_00:00"
"2511" 0 0 0 17 11 2014 "17.11.2014_00:00"
"2512" 0 -1.69995 1.69995 18 11 2014 "18.11.2014_00:00"
"2513" 0 0 0 19 11 2014 "19.11.2014_00:00"
"2514" -2.4 -5.5 7.9 20 11 2014 "20.11.2014_00:00"
"2515" -1.6 -1 2.6 21 11 2014 "21.11.2014_00:00"
"2516" -3.7 0 3.7 22 11 2014 "22.11.2014_00:00"
"2517" -3.8 -0.89996 4.69996 23 11 2014 "23.11.2014_00:00"
"2518" -3.8 -5 8.8 24 11 2014 "24.11.2014_00:00"
"2519" -8.6 -2.90002 11.50002 25 11 2014 "25.11.2014_00:00"
"2520" -6.9 0 6.9 26 11 2014 "26.11.2014_00:00"
"2521" -3.3 0 3.3 27 11 2014 "27.11.2014_00:00"
"2522" 0 -2.70001 2.70001 28 11 2014 "28.11.2014_00:00"
"2523" 0 -11.29999 11.29999 29 11 2014 "29.11.2014_00:00"
"2524" -1.2 -14.5 15.7 30 11 2014 "30.11.2014_00:00"
"2525" -4.1 -12.5 16.6 1 12 2014 "01.12.2014_00:00"
"2526" -3.2999 -9.30005 12.59995 2 12 2014 "02.12.2014_00:00"
"2527" -7.4 -11.29999 18.69999 3 12 2014 "03.12.2014_00:00"
"2528" -2.9 -6.59998 9.49998 4 12 2014 "04.12.2014_00:00"
"2529" -1.3 -5.70001 7.00001 5 12 2014 "05.12.2014_00:00"
"2530" -1.2 -7.70001 8.90001 6 12 2014 "06.12.2014_00:00"
"2531" -1 -4.90002 5.90002 7 12 2014 "07.12.2014_00:00"
"2532" -2.6 -10 12.6 8 12 2014 "08.12.2014_00:00"
"2533" -6.1 -18.70001 24.80001 9 12 2014 "09.12.2014_00:00"
"2534" -4.6 -12.29999 16.89999 10 12 2014 "10.12.2014_00:00"
"2535" 0 -6 6 11 12 2014 "11.12.2014_00:00"
"2536" -4.5 -1.70001 6.20001 12 12 2014 "12.12.2014_00:00"
"2537" -4.7 0 4.7 13 12 2014 "13.12.2014_00:00"
"2538" 0 -0.59998 0.59998 14 12 2014 "14.12.2014_00:00"
"2539" 0 -0.09998 0.09998 15 12 2014 "15.12.2014_00:00"
"2540" 0 -1.59998 1.59998 16 12 2014 "16.12.2014_00:00"
"2541" -1.4 -3.90002 5.30002 17 12 2014 "17.12.2014_00:00"
"2542" -3.2999 0 3.2999 18 12 2014 "18.12.2014_00:00"
"2543" -1.8 0 1.8 19 12 2014 "19.12.2014_00:00"
"2544" 0 -4.29999 4.29999 20 12 2014 "20.12.2014_00:00"
"2545" 0 -6.10004 6.10004 21 12 2014 "21.12.2014_00:00"
"2546" -1.6 -0.90002 2.50002 22 12 2014 "22.12.2014_00:00"
"2547" 0 -5.70001 5.70001 23 12 2014 "23.12.2014_00:00"
"2548" 0 -4.70001 4.70001 24 12 2014 "24.12.2014_00:00"
"2549" 0 -2.80005 2.80005 25 12 2014 "25.12.2014_00:00"
"2550" -2.6001 -1.79999 4.40009 26 12 2014 "26.12.2014_00:00"
"2551" -5.3 0 5.3 27 12 2014 "27.12.2014_00:00"
"2552" -2.6 -5 7.6 28 12 2014 "28.12.2014_00:00"
"2553" -5.8 -24.59998 30.39998 29 12 2014 "29.12.2014_00:00"
"2554" -5.7 -20.40002 26.10002 30 12 2014 "30.12.2014_00:00"
"2555" -17.9 -26.89996 44.79996 1 1 2015 "01.01.2015_00:00"
"2556" -5.7 -5.79999 11.49999 2 1 2015 "02.01.2015_00:00"
"2557" 0 -5.90002 5.90002 3 1 2015 "03.01.2015_00:00"
"2558" -2.3 -3.30005 5.60005 4 1 2015 "04.01.2015_00:00"
"2559" -5.5 -15.40002 20.90002 5 1 2015 "05.01.2015_00:00"
"2560" -8.1 -12.39996 20.49996 6 1 2015 "06.01.2015_00:00"
"2561" -9.9 -4.39996 14.29996 7 1 2015 "07.01.2015_00:00"
"2562" -3.3 0 3.3 8 1 2015 "08.01.2015_00:00"
"2563" 0 0 0 9 1 2015 "09.01.2015_00:00"
"2564" 0 -6.40002 6.40002 10 1 2015 "10.01.2015_00:00"
"2565" -0.2 -6.70001 6.90001 11 1 2015 "11.01.2015_00:00"
"2566" -2.8 -5.59998 8.39998 12 1 2015 "12.01.2015_00:00"
"2567" -5.6 0 5.6 13 1 2015 "13.01.2015_00:00"
"2568" -1.7 0 1.7 14 1 2015 "14.01.2015_00:00"
"2569" -2.2999 0 2.2999 15 1 2015 "15.01.2015_00:00"
"2570" -2.1 0 2.1 16 1 2015 "16.01.2015_00:00"
"2571" 0 0 0 17 1 2015 "17.01.2015_00:00"
"2572" 0 0 0 18 1 2015 "18.01.2015_00:00"
"2573" -0.6 -3.20001 3.80001 19 1 2015 "19.01.2015_00:00"
"2574" -1 -4.20001 5.20001 20 1 2015 "20.01.2015_00:00"
"2575" -2.5 -1.69995 4.19995 21 1 2015 "21.01.2015_00:00"
"2576" -0.3 -3.20001 3.50001 22 1 2015 "22.01.2015_00:00"
"2577" -2 -17.10004 19.10004 23 1 2015 "23.01.2015_00:00"
"2578" -4.4 -15.40002 19.80002 24 1 2015 "24.01.2015_00:00"
"2579" -3.8 -10.79999 14.59999 25 1 2015 "25.01.2015_00:00"
"2580" -3 -12.49994 15.49994 26 1 2015 "26.01.2015_00:00"
"2581" 0 -1.79999 1.79999 27 1 2015 "27.01.2015_00:00"
"2582" -4.5 -9.39996 13.89996 28 1 2015 "28.01.2015_00:00"
"2583" -0.9 0 0.9 29 1 2015 "29.01.2015_00:00"
"2584" -4.4 0 4.4 30 1 2015 "30.01.2015_00:00"
"2585" -5.6 -3.5 9.1 31 1 2015 "31.01.2015_00:00"
"2586" -3.9 -2 5.9 1 2 2015 "01.02.2015_00:00"
"2587" -2.6 -1.5 4.1 2 2 2015 "02.02.2015_00:00"
"2588" -2.2 -2.40002 4.60002 3 2 2015 "03.02.2015_00:00"
"2589" -2.8 -15.30005 18.10005 4 2 2015 "04.02.2015_00:00"
"2590" -3.5001 -21.90002 25.40012 5 2 2015 "05.02.2015_00:00"
"2591" -4.2999 -18.20001 22.49991 6 2 2015 "06.02.2015_00:00"
"2592" -3.5 -11.5 15 7 2 2015 "07.02.2015_00:00"
"2593" -0.6 -4.79999 5.39999 8 2 2015 "08.02.2015_00:00"
"2594" -5.4 -17.70001 23.10001 9 2 2015 "09.02.2015_00:00"
"2595" -10.6 -24.5 35.1 10 2 2015 "10.02.2015_00:00"
"2596" -14.1 -11.60004 25.70004 11 2 2015 "11.02.2015_00:00"
"2597" -8.3 -1 9.3 12 2 2015 "12.02.2015_00:00"
"2598" -6.3 0 6.3 13 2 2015 "13.02.2015_00:00"
"2599" -2.6 0 2.6 14 2 2015 "14.02.2015_00:00"
"2600" -0.6 0 0.6 15 2 2015 "15.02.2015_00:00"
"2601" -4.6 -8.89996 13.49996 16 2 2015 "16.02.2015_00:00"
